Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
4060	-15725.6	-15710	-15.5919	0.0782386	0.105117	0.0937326	0.111601	0.061285	0.0798493	0.103229	0.145231	0.113757	0.101034	0.0831502	0.0837718	0.0942913	0.0690934	0.0924318	0.0974449	0.0766434	0.0908204	0.0945497	0.111313	0.138329	0.102822	0.148176	0.0452599	0.0196516	0.0192934	0.0411195	0.0472058	0.0247046	0.03091	0.0210639	0.021571	0.042518	0.0151365	0.0410998	0.024259	0.0337616	0.0446511	0.0671829	0.0643149	0.0170714	0.0225075	0.0582478	2.97744
4070	-15718.9	-15703.1	-15.815	0.0782386	0.102224	0.0826883	0.111601	0.0775928	0.0849194	0.104097	0.148047	0.111364	0.121708	0.0672148	0.0823622	0.0870322	0.0714959	0.113238	0.141928	0.0670077	0.0802752	0.0911546	0.140148	0.115416	0.0957689	0.119838	0.0367732	0.02274	0.0222067	0.0266051	0.0380945	0.0343594	0.0363823	0.0346708	0.0293511	0.0321555	0.0220915	0.0390215	0.0138074	0.0488079	0.0552571	0.0600367	0.0541958	0.0179844	0.0243875	0.0554671	2.99976
4080	-15722.4	-15706.5	-15.8737	0.0811667	0.102224	0.101174	0.113459	0.079995	0.0793531	0.111465	0.15928	0.111364	0.113542	0.0548545	0.0828523	0.0856486	0.0742921	0.0963735	0.115434	0.0660533	0.0770828	0.10576	0.133959	0.129256	0.0902496	0.121357	0.0417264	0.0259433	0.0253041	0.0312538	0.0419918	0.0227729	0.032114	0.0343165	0.0345634	0.042879	0.0146062	0.0458114	0.0159853	0.0413596	0.0302577	0.0900335	0.0703081	0.00899141	0.00798623	0.0612192	3.00562
4090	-15730	-15714.5	-15.5403	0.101309	0.104328	0.0890937	0.117637	0.0739247	0.0732727	0.107248	0.16422	0.10696	0.121436	0.0666731	0.0696707	0.0989771	0.1002	0.1011	0.111265	0.06083	0.0560469	0.0910366	0.121324	0.107706	0.115705	0.126978	0.0277323	0.0296687	0.0274021	0.0251738	0.034252	0.0349132	0.0230088	0.0345791	0.0159771	0.0466054	0.0109051	0.0463632	0.0182673	0.0432506	0.0388021	0.0729471	0.0611125	0.00750089	0.0218598	0.0650234	2.97229
4100	-15724.2	-15708.2	-15.9495	0.0803795	0.109922	0.0834088	0.10109	0.0665057	0.0739879	0.101454	0.174188	0.124924	0.114247	0.0805771	0.0737071	0.0993293	0.0942127	0.1011	0.123313	0.0565035	0.10082	0.0798723	0.139232	0.11111	0.104681	0.132244	0.0303696	0.0343509	0.0165222	0.0429174	0.0469378	0.032188	0.0275573	0.0364194	0.0261778	0.0239653	0.0153953	0.0445947	0.0134167	0.0331525	0.0344336	0.0617298	0.0653691	0.02492	0.0258436	0.0501362	3.01321
4110	-15723.8	-15707.7	-16.0953	0.0898609	0.103332	0.0973768	0.0892598	0.0668788	0.0888947	0.130076	0.139565	0.0953647	0.111964	0.07528	0.0646346	0.107125	0.0757356	0.101623	0.12401	0.0620437	0.0837562	0.0948895	0.115812	0.122211	0.105716	0.138186	0.0291408	0.0312363	0.0217631	0.0429627	0.047606	0.0207249	0.0362042	0.0322231	0.0217441	0.0283817	0.0236445	0.0307687	0.0302911	0.0593145	0.0426363	0.0608039	0.0850591	0.0192016	0.0377658	0.0427184	3.02779
4120	-15729.1	-15712.8	-16.2856	0.0790347	0.106542	0.0846275	0.0995063	0.0651107	0.0786286	0.145253	0.150988	0.125022	0.122465	0.0727389	0.0761215	0.0966663	0.0820594	0.101623	0.100597	0.0594357	0.0841179	0.109482	0.138272	0.119264	0.078108	0.119888	0.0291408	0.0371002	0.0257234	0.0351546	0.050339	0.026542	0.0398138	0.0323106	0.0219542	0.0368786	0.0256942	0.0300699	0.0117018	0.0451619	0.0382889	0.0990169	0.0614062	0.0368597	0.0284233	0.0396855	3.04682
4130	-15732.8	-15717.5	-15.2153	0.0776424	0.131173	0.0888433	0.0995242	0.0749681	0.0748252	0.137061	0.150988	0.0930282	0.11108	0.0786064	0.0789822	0.087696	0.0741273	0.0715167	0.118099	0.0430577	0.0708213	0.0830613	0.11068	0.0989364	0.0871109	0.124933	0.0296632	0.0271931	0.0295349	0.0472855	0.0621976	0.0336185	0.0135045	0.0257625	0.0268926	0.0338044	0.0198673	0.0411335	0.0135232	0.0509319	0.050679	0.0652371	0.0875291	0.0265886	0.0284104	0.0596678	2.93978
4140	-15729	-15713	-16.0439	0.0899851	0.105974	0.0638167	0.125953	0.0712099	0.0750534	0.13354	0.162985	0.10652	0.106865	0.0682228	0.0752171	0.107516	0.0755434	0.082777	0.122435	0.0459593	0.0708213	0.0907767	0.135685	0.117136	0.0918689	0.133498	0.0444207	0.0488836	0.0389676	0.0291694	0.0384477	0.0300383	0.0325045	0.0283312	0.0232477	0.0386235	0.0397486	0.0376439	0.0222727	0.0385527	0.0427538	0.0695451	0.0725828	0.0121147	0.0346414	0.0407916	3.02264
4150	-15734.1	-15717.6	-16.4801	0.0703904	0.0922273	0.0992435	0.0880051	0.0813034	0.0750534	0.142072	0.168487	0.110923	0.119635	0.0644344	0.0731884	0.105065	0.0711582	0.0943249	0.122435	0.0615962	0.0746997	0.0985276	0.137382	0.102835	0.0894484	0.133498	0.0431178	0.0234817	0.0348594	0.0222247	0.056264	0.0209167	0.0147984	0.0502349	0.0287143	0.0304323	0.0314647	0.0343498	0.0427454	0.0571027	0.0632122	0.0760186	0.0586226	0.0105538	0.0185762	0.0726394	3.06626
4160	-15729.7	-15712.8	-16.8991	0.0756696	0.118918	0.11305	0.0969598	0.0742315	0.087857	0.132205	0.168487	0.120754	0.112924	0.0618163	0.0798458	0.0905573	0.0806213	0.100633	0.122435	0.0587991	0.0790522	0.106029	0.137023	0.114164	0.116664	0.123946	0.0335768	0.0241144	0.0415981	0.0349066	0.0546875	0.0261599	0.02293	0.0283296	0.0166625	0.0372505	0.0244216	0.0488897	0.0268091	0.0438889	0.0437754	0.0541932	0.0617139	0.0151804	0.0226211	0.0738173	3.10817
4170	-15723	-15706	-17.0572	0.0928223	0.118918	0.0847793	0.100049	0.0815575	0.0765842	0.107137	0.17771	0.113152	0.11503	0.0804339	0.0813184	0.103137	0.0803685	0.0902555	0.116734	0.0670173	0.0942453	0.105148	0.110753	0.109377	0.101633	0.168606	0.04006	0.0244722	0.0155599	0.0248328	0.0402416	0.0233732	0.0297722	0.0322835	0.0256162	0.049545	0.0219602	0.0385287	0.0247944	0.0473596	0.0496314	0.10276	0.0556335	0.0161581	0.0204016	0.0642208	3.12397
4180	-15728.9	-15713.8	-15.1103	0.0646467	0.123266	0.0687948	0.128784	0.0858823	0.0614943	0.104165	0.146988	0.12013	0.101563	0.0743936	0.0786689	0.107659	0.0844526	0.0792709	0.11423	0.0619258	0.0746876	0.0978498	0.133937	0.109377	0.0772574	0.158685	0.0296958	0.0260943	0.02634	0.0179354	0.0518155	0.022837	0.028731	0.0367739	0.0225554	0.0356717	0.026526	0.0270849	0.0280493	0.0453171	0.0360828	0.0822718	0.0387306	0.0184948	0.0153818	0.0547809	2.92928
4190	-15724.4	-15709	-15.3636	0.085552	0.108067	0.0954915	0.0965917	0.0858823	0.0790532	0.119501	0.146988	0.100157	0.133501	0.0719021	0.0772732	0.0911674	0.074611	0.0817734	0.126693	0.0599887	0.0689745	0.0839095	0.133937	0.113079	0.0857886	0.161024	0.0200214	0.0276266	0.0330484	0.0315685	0.0488472	0.0290444	0.0173874	0.031402	0.0337638	0.0261488	0.0383989	0.0283189	0.0219418	0.0366824	0.0375705	0.0722609	0.0524314	0.0204687	0.0166803	0.0501001	2.95462
4200	-15730.5	-15714.6	-15.9118	0.0935944	0.109908	0.0837431	0.112486	0.0708506	0.0575448	0.105844	0.158011	0.11084	0.123985	0.0823769	0.0786347	0.0821472	0.0725352	0.0878675	0.126693	0.0598707	0.0799054	0.103884	0.127096	0.105503	0.105445	0.117564	0.0426014	0.0299585	0.0307496	0.0158762	0.0613671	0.023921	0.0288001	0.0273704	0.0414171	0.0650115	0.017199	0.0328111	0.0174757	0.0354373	0.039717	0.0665525	0.0591408	0.0260633	0.0243604	0.0672721	3.00943
4210	-15726.6	-15710	-16.6564	0.0828156	0.115787	0.0837431	0.115537	0.0862615	0.0753146	0.121253	0.157763	0.110736	0.10811	0.0861598	0.0651308	0.0997669	0.079182	0.105043	0.130039	0.0658489	0.0946932	0.0943927	0.118019	0.104268	0.081659	0.155362	0.025993	0.0480765	0.0294349	0.0375186	0.0418042	0.0253467	0.0273773	0.0330523	0.026409	0.0536349	0.0323987	0.0415431	0.0143883	0.0512445	0.0408201	0.0712589	0.0600679	0.0265934	0.0215544	0.0384939	3.08389
4220	-15725.6	-15709.4	-16.1648	0.0927126	0.110258	0.0902188	0.104961	0.0586417	0.0883808	0.0972546	0.167715	0.139379	0.121647	0.074487	0.0657831	0.0943305	0.0919112	0.091594	0.126512	0.0559707	0.0853583	0.097521	0.112425	0.0999725	0.081659	0.141105	0.0359016	0.0336983	0.0211597	0.0286777	0.0572574	0.0350153	0.0367877	0.0218904	0.0307441	0.0403606	0.0144672	0.0500842	0.0161634	0.0553711	0.030775	0.0843748	0.0627605	0.017829	0.0157326	0.0558858	3.03473
4230	-15726.1	-15710	-16.0892	0.0834958	0.113137	0.0678203	0.100084	0.0991286	0.0787092	0.11569	0.168697	0.123773	0.112789	0.0726238	0.0810454	0.102576	0.0607632	0.0868347	0.126512	0.0456688	0.0734109	0.103788	0.144642	0.12754	0.0936852	0.123159	0.0392372	0.0245536	0.0295107	0.01792	0.0583248	0.0329068	0.0352219	0.0279241	0.0274173	0.0448624	0.0141838	0.02991	0.0196476	0.0550511	0.0357575	0.0789286	0.0665695	0.0212786	0.0178482	0.0445452	3.02717
4240	-15719.3	-15703.3	-15.9478	0.0771662	0.105317	0.0786959	0.105115	0.0789738	0.0668471	0.11569	0.15665	0.119715	0.107864	0.0614158	0.0976065	0.0813389	0.0916275	0.0889706	0.126512	0.0613064	0.08476	0.11497	0.133228	0.120817	0.117775	0.124143	0.0341882	0.0256219	0.0192594	0.0309887	0.0424583	0.0230099	0.0206725	0.0314298	0.026195	0.0355434	0.0190614	0.0367347	0.0298639	0.0427987	0.0396591	0.0789286	0.0658992	0.0189558	0.0234306	0.0518327	3.01304
4250	-15731.5	-15715.4	-16.1547	0.0750462	0.08767	0.0976246	0.0984577	0.0824293	0.082893	0.137357	0.173183	0.112417	0.107864	0.0658224	0.10082	0.100115	0.0771639	0.0785927	0.12802	0.0443271	0.07163	0.0873758	0.121098	0.109876	0.0747353	0.178884	0.0474025	0.031971	0.0426726	0.0265525	0.052416	0.0196265	0.0395621	0.0321997	0.0356004	0.0385266	0.0184655	0.0440706	0.0166267	0.0344743	0.0489041	0.083086	0.0576095	0.0181332	0.0141961	0.0382215	3.03372
4260	-15730.5	-15714.4	-16.077	0.0823432	0.115721	0.0864756	0.10736	0.0662391	0.0815502	0.130021	0.162908	0.112417	0.11222	0.076426	0.0777244	0.117907	0.0897019	0.0852195	0.113304	0.0525696	0.082902	0.0912877	0.095576	0.103775	0.0875897	0.145652	0.0333023	0.0383706	0.0306456	0.0493324	0.0403991	0.0306069	0.0422173	0.0188194	0.0217649	0.0273046	0.0326792	0.0384522	0.0275177	0.0475173	0.0262317	0.0760673	0.0705916	0.0317535	0.0184375	0.0470486	3.02595
4270	-15729.1	-15711.7	-17.4182	0.0823432	0.127454	0.0982695	0.107953	0.0751813	0.0797385	0.117699	0.163337	0.116593	0.113755	0.0662797	0.0843373	0.086831	0.0688377	0.0957711	0.124646	0.0676591	0.0780134	0.0915337	0.13952	0.146265	0.0934056	0.132485	0.0451269	0.0347608	0.0313175	0.035031	0.0396667	0.0295707	0.0384693	0.0404573	0.0366783	0.0383759	0.023532	0.0522815	0.0479438	0.0446951	0.0521627	0.0809925	0.0579285	0.0070019	0.0140938	0.0520783	3.16007
4280	-15727.9	-15711.2	-16.6625	0.0690719	0.120037	0.0866894	0.131655	0.0787147	0.0608561	0.128011	0.167406	0.107974	0.100082	0.0739648	0.0954413	0.0934837	0.0936361	0.0960552	0.124646	0.0552004	0.0721633	0.102795	0.111459	0.107712	0.101208	0.149218	0.037328	0.0272461	0.0213298	0.0226094	0.0445391	0.0277235	0.0301945	0.0412993	0.0315452	0.0359338	0.0370625	0.0383755	0.0350639	0.0493391	0.0315767	0.0775267	0.0761372	0.00459963	0.0153322	0.0722637	3.08451
4290	-15725.6	-15710.3	-15.3406	0.0914766	0.114921	0.0866894	0.0805652	0.0764012	0.0695653	0.12373	0.168864	0.104221	0.105643	0.0628862	0.0773416	0.109736	0.079353	0.0871108	0.103786	0.0717448	0.0756516	0.0887624	0.10109	0.116124	0.0954121	0.142729	0.0406241	0.032096	0.0303914	0.0280633	0.0340328	0.0215995	0.0226241	0.0254807	0.0286862	0.0390683	0.0187846	0.0439325	0.0332304	0.0373884	0.0379088	0.0775267	0.0577857	0.00797695	0.0237715	0.077535	2.95231
4300	-15721.2	-15704.8	-16.3864	0.0830025	0.10067	0.0866141	0.110508	0.0736366	0.0693158	0.125373	0.172448	0.127767	0.10452	0.0647024	0.0979479	0.107479	0.0626056	0.0871108	0.134659	0.0491357	0.0914277	0.0833001	0.132727	0.139151	0.0954121	0.143533	0.0273833	0.0257838	0.029518	0.0289753	0.0492145	0.0312259	0.0222843	0.0203415	0.034862	0.0427561	0.0220276	0.0393445	0.0206318	0.0397469	0.0424926	0.0691654	0.0615698	0.0254178	0.0248862	0.0562161	3.05689
4310	-15721	-15704.5	-16.5301	0.0718138	0.0973064	0.0884958	0.0921242	0.0802653	0.080966	0.126963	0.173901	0.105695	0.10452	0.0885512	0.0768883	0.102614	0.0810799	0.106988	0.129238	0.0819128	0.0790021	0.0782366	0.140415	0.10789	0.100172	0.161096	0.0446636	0.026978	0.0232125	0.0250609	0.0382079	0.0302086	0.0359283	0.0283256	0.0272847	0.043973	0.01739	0.0281192	0.0260856	0.0476427	0.0458379	0.0648944	0.0618757	0.0198508	0.0271192	0.0524745	3.07127
4320	-15730.7	-15714	-16.6273	0.094699	0.119838	0.0887805	0.114655	0.0814211	0.0775073	0.101304	0.173901	0.116015	0.107264	0.0812408	0.087782	0.0796434	0.0644295	0.103484	0.107323	0.0918472	0.0728143	0.0869802	0.140834	0.136934	0.0995595	0.113606	0.039933	0.0186649	0.0391088	0.0281649	0.0488028	0.0196811	0.0361015	0.0252103	0.0316583	0.0288588	0.0126613	0.0318426	0.0247829	0.0472541	0.053186	0.0710234	0.0671087	0.0233793	0.0389094	0.0527916	3.08099
4330	-15726.9	-15709.4	-17.4251	0.0840789	0.120404	0.0994576	0.105002	0.0842758	0.0775073	0.151598	0.172554	0.116015	0.107271	0.0763945	0.0753715	0.0892211	0.0680193	0.105249	0.121417	0.0575474	0.0955443	0.0894443	0.121844	0.124162	0.101224	0.154447	0.0435806	0.0279176	0.0116081	0.0371826	0.0494741	0.0245361	0.0311715	0.0299601	0.0275339	0.0256715	0.0164444	0.0441144	0.0236048	0.0497385	0.0368441	0.0959999	0.066618	0.025476	0.0325095	0.0627301	3.16076
4340	-15725.2	-15709.5	-15.6902	0.0974591	0.115358	0.0905231	0.105247	0.0708165	0.0698155	0.113374	0.142953	0.0860306	0.107271	0.0789199	0.0782751	0.0915715	0.10043	0.0997887	0.130229	0.0563611	0.0927072	0.0804672	0.130504	0.152367	0.082556	0.120088	0.0392881	0.0215726	0.0247259	0.0226714	0.0409656	0.0262875	0.0264283	0.0180331	0.0266537	0.0353107	0.0126937	0.0380284	0.021269	0.0445545	0.0484744	0.0818271	0.0639749	0.0196596	0.0190097	0.0627301	2.98727
4350	-15726.5	-15711	-15.4664	0.100749	0.101809	0.0842993	0.0999301	0.0621574	0.0714102	0.113374	0.144424	0.104741	0.0994431	0.0570534	0.102849	0.100264	0.0720721	0.0891541	0.123146	0.0748813	0.0888384	0.116365	0.117755	0.11399	0.0947213	0.123151	0.0360591	0.0210807	0.0160428	0.0375256	0.0428038	0.0227915	0.021781	0.0309495	0.0214311	0.0432191	0.0349328	0.0399134	0.030792	0.0480147	0.0434459	0.0529224	0.054937	0.0151592	0.0306783	0.0638341	2.96489
4360	-15728.9	-15712.8	-16.1505	0.0770248	0.107678	0.0770092	0.0918957	0.0866355	0.0955138	0.114312	0.167228	0.113475	0.108196	0.0697208	0.0711104	0.102544	0.080583	0.103065	0.149316	0.047986	0.069454	0.0747158	0.12294	0.129282	0.103082	0.151011	0.0280599	0.0219404	0.0210363	0.0306029	0.0414087	0.0359041	0.0390743	0.0251142	0.0328126	0.0281558	0.0344743	0.0397108	0.0254089	0.0389218	0.0461318	0.0707319	0.0501992	0.021766	0.0397274	0.0483421	3.0333
4370	-15730.7	-15715.3	-15.414	0.074147	0.121321	0.093266	0.103636	0.0787764	0.0557394	0.0966991	0.160399	0.102178	0.134247	0.0831352	0.0774283	0.0905818	0.091401	0.0814134	0.118906	0.0534586	0.0669414	0.0946388	0.12294	0.116153	0.0861023	0.15001	0.0432289	0.026534	0.0216013	0.0274372	0.0513963	0.0215917	0.0411575	0.0332072	0.0176173	0.0339821	0.0479753	0.0293215	0.02196	0.0516652	0.0349661	0.0542289	0.0514032	0.0168051	0.0178465	0.0622082	2.95965
4380	-15724.6	-15708.9	-15.7705	0.0869169	0.10079	0.0772384	0.10335	0.0730665	0.0625377	0.12155	0.160399	0.13156	0.127093	0.0778217	0.0756644	0.0888233	0.0690319	0.105745	0.116107	0.05434	0.0778058	0.0925404	0.121448	0.14137	0.0834101	0.132876	0.0311335	0.0413435	0.021111	0.0411727	0.0409525	0.0296695	0.0224659	0.0346525	0.0227515	0.0406426	0.0348781	0.0327636	0.0174597	0.046664	0.0385607	0.0696127	0.0508428	0.0143475	0.0288021	0.0539951	2.99531
4390	-15727.6	-15711.9	-15.7276	0.0865376	0.119271	0.107453	0.102526	0.0703838	0.0741132	0.116954	0.149021	0.0918615	0.100976	0.0782795	0.0694091	0.0782976	0.0708499	0.0873143	0.129814	0.0726075	0.0766266	0.0995801	0.139144	0.109191	0.107334	0.144438	0.0209241	0.0301923	0.017439	0.0353285	0.0492523	0.0300121	0.0307743	0.0310529	0.0280485	0.0443606	0.0237162	0.0509744	0.0215911	0.0417546	0.0256354	0.0775851	0.0717802	0.00780098	0.0255488	0.0452604	2.99101
4400	-15727.3	-15710.8	-16.4788	0.084475	0.122864	0.0875962	0.107871	0.0772383	0.0817697	0.115573	0.146712	0.115481	0.117328	0.0706927	0.067941	0.0935466	0.0827716	0.10486	0.157708	0.0707863	0.070779	0.119541	0.139144	0.11102	0.107334	0.141732	0.0246524	0.0278476	0.0230388	0.0217752	0.0498992	0.0255426	0.0214352	0.0400141	0.035687	0.0351903	0.0249204	0.0213133	0.0176335	0.0607166	0.0263718	0.0788102	0.0406377	0.0108875	0.0280906	0.0569085	3.06614
4410	-15744.2	-15727	-17.2539	0.0786608	0.0945575	0.091814	0.107703	0.0786856	0.0875004	0.10588	0.141342	0.104714	0.13181	0.0909478	0.101459	0.0935466	0.0708313	0.101619	0.122046	0.0776303	0.0971045	0.105036	0.162799	0.131446	0.0932287	0.126633	0.0288851	0.0294885	0.0363063	0.0191449	0.0776191	0.0168613	0.0187489	0.0439426	0.0317156	0.0183944	0.0201148	0.030509	0.0117901	0.0542833	0.035843	0.0594905	0.069003	0.0288716	0.040488	0.0751527	3.14365
4420	-15726.3	-15710.1	-16.2743	0.0848773	0.0945575	0.0727523	0.116687	0.0923095	0.0926909	0.112425	0.171102	0.104127	0.104594	0.0698424	0.0829088	0.0947766	0.0875517	0.110269	0.13173	0.0709305	0.0677147	0.10484	0.127322	0.129006	0.0984946	0.142279	0.0301524	0.0385843	0.0180552	0.0290654	0.0606435	0.0173111	0.0204687	0.0253165	0.0348391	0.037733	0.0244006	0.0358452	0.0172178	0.0451307	0.0325399	0.0627653	0.0630209	0.0141654	0.0228063	0.0518335	3.04568
4430	-15723.6	-15707.6	-16.0527	0.0848773	0.103306	0.0805874	0.111743	0.0622323	0.0767011	0.120638	0.15992	0.10039	0.144934	0.0719779	0.0929704	0.0947766	0.0804045	0.084462	0.113651	0.0581468	0.0780125	0.100442	0.133341	0.115362	0.0941388	0.154482	0.0366903	0.0265085	0.0245272	0.0284781	0.0562854	0.0258845	0.032868	0.0305587	0.0205912	0.0322506	0.0156096	0.04222	0.00914242	0.0491032	0.0358441	0.0836338	0.0626896	0.0124693	0.0179877	0.0626796	3.02352
4440	-15724.6	-15707.9	-16.7113	0.0728301	0.103159	0.0799661	0.116599	0.0991844	0.0863252	0.113805	0.15294	0.117916	0.126965	0.0701793	0.0818386	0.0860187	0.0753829	0.103501	0.141894	0.0575308	0.0843231	0.103643	0.133359	0.105627	0.0763822	0.135826	0.0365454	0.0304274	0.0336002	0.0309755	0.0478055	0.0316097	0.0224864	0.0279267	0.027795	0.0458301	0.0325473	0.0481019	0.0212301	0.0641808	0.0432653	0.0681144	0.0630517	0.0161244	0.0262136	0.0463619	3.08939
4450	-15724.5	-15708.5	-16.0417	0.0792127	0.0835724	0.101806	0.101632	0.0766834	0.0774195	0.108199	0.172496	0.112853	0.132025	0.079636	0.0818477	0.084875	0.0780284	0.104602	0.119477	0.067128	0.0843231	0.0832082	0.141694	0.113752	0.0911928	0.148706	0.0418178	0.0243931	0.0254567	0.0378643	0.0508924	0.0282973	0.0276725	0.023005	0.0204235	0.0305421	0.030279	0.0397538	0.0214939	0.0410677	0.0270719	0.0765376	0.0599252	0.0180676	0.022448	0.051043	3.02242
4460	-15726.3	-15710.2	-16.1618	0.0889639	0.117864	0.080415	0.123174	0.0844302	0.0766627	0.136237	0.173913	0.0889673	0.128852	0.0782986	0.0697905	0.086771	0.0705388	0.07122	0.119477	0.0563103	0.100284	0.0897254	0.106399	0.130638	0.08223	0.148706	0.0418178	0.0290389	0.0289601	0.0251762	0.064179	0.0194059	0.0339656	0.0268817	0.027413	0.0356092	0.0297286	0.0353933	0.0229125	0.0378156	0.0423914	0.0805025	0.0604288	0.0176987	0.0178865	0.0473643	3.03444
4470	-15722	-15705.3	-16.6879	0.0763783	0.107886	0.0954591	0.107411	0.0979981	0.0728775	0.108187	0.144606	0.111345	0.113218	0.0782986	0.085878	0.0968698	0.0938195	0.0926326	0.14599	0.0617108	0.0728989	0.090701	0.120118	0.137754	0.103759	0.155947	0.0340787	0.0222619	0.0192249	0.0191488	0.0378873	0.0249179	0.0242402	0.0237318	0.0315216	0.0386237	0.0256819	0.0393699	0.0150296	0.060078	0.0485263	0.0872553	0.0651069	0.0160136	0.0258092	0.0567912	3.08704
4480	-15721	-15704.8	-16.2007	0.0770787	0.101786	0.0804567	0.102268	0.076171	0.0728584	0.129293	0.174954	0.105948	0.132612	0.0759008	0.0857208	0.103215	0.0872544	0.087247	0.142926	0.0494422	0.0878226	0.105198	0.116214	0.123428	0.076378	0.129748	0.0375221	0.0230679	0.0386956	0.0290015	0.0424429	0.0250961	0.0387116	0.0315705	0.0321492	0.0391089	0.0225595	0.0363919	0.0119513	0.04133	0.0423229	0.0564208	0.0637537	0.0269648	0.0275991	0.0477385	3.03832
4490	-15728.7	-15712.9	-15.7894	0.0905027	0.11583	0.0851262	0.0872841	0.0717166	0.0836332	0.107171	0.157682	0.104641	0.106656	0.071576	0.0546269	0.0931282	0.0824125	0.0911433	0.11036	0.0537187	0.0918789	0.0799243	0.124709	0.103231	0.0958421	0.171086	0.0403995	0.0283332	0.0259888	0.0321909	0.0656525	0.0222072	0.0423385	0.0263588	0.0413729	0.0332153	0.0136797	0.0308045	0.0156571	0.0458176	0.0437669	0.0766904	0.0768379	0.0132249	0.0218051	0.0669751	2.9972
4500	-15717.1	-15701.5	-15.6383	0.0745217	0.119023	0.0867997	0.103225	0.0724619	0.0686093	0.125607	0.160846	0.0948012	0.112289	0.0746927	0.0796987	0.0892662	0.0707907	0.10628	0.118762	0.0715767	0.0755634	0.0971822	0.121809	0.111322	0.0996263	0.116929	0.0424361	0.035436	0.0315769	0.0311859	0.0406694	0.0409655	0.0233342	0.0287258	0.0306777	0.035362	0.0278965	0.0391035	0.0259303	0.0443871	0.0287821	0.0668531	0.062712	0.00990909	0.0296787	0.0547776	2.98208
4510	-15726.1	-15709.2	-16.8995	0.0850961	0.124057	0.0861959	0.0951178	0.0748801	0.0922021	0.113881	0.171937	0.122419	0.106406	0.0854055	0.0909997	0.0997211	0.0843896	0.0838945	0.118762	0.0674351	0.10747	0.101004	0.133332	0.11655	0.0740807	0.150611	0.0307462	0.0312528	0.0326408	0.0379824	0.0606724	0.0229476	0.0292909	0.0263908	0.0230806	0.0411608	0.0149224	0.0489718	0.017186	0.0407041	0.0375932	0.0761748	0.0670865	0.0256608	0.0165105	0.0413809	3.10821
4520	-15731.7	-15716.4	-15.3163	0.0850961	0.110444	0.0814402	0.101749	0.0639804	0.0848902	0.10119	0.158115	0.0914284	0.124699	0.0724362	0.0906198	0.105738	0.0794162	0.0945149	0.108481	0.0737271	0.0801489	0.0900487	0.119205	0.114521	0.094972	0.118558	0.0341886	0.0209103	0.0479806	0.0377741	0.0557192	0.0306535	0.0229237	0.0459153	0.0258288	0.0170191	0.0140083	0.0306192	0.0172898	0.0311217	0.0398669	0.085303	0.0655456	0.00882773	0.0230115	0.0499579	2.94988
4530	-15725.3	-15709	-16.3426	0.0850961	0.117763	0.0888275	0.125141	0.0836025	0.0718634	0.108902	0.162887	0.104701	0.120313	0.0710983	0.0804496	0.101856	0.0909316	0.0989631	0.103177	0.0525466	0.0988972	0.0945278	0.11221	0.120849	0.100156	0.13033	0.0246919	0.0288111	0.0179008	0.0279518	0.054424	0.0192492	0.0388353	0.0298963	0.034772	0.0190793	0.0192725	0.0368665	0.0122426	0.0481143	0.0466158	0.0866765	0.0678444	0.0164617	0.0306865	0.0670297	3.05251
4540	-15727.4	-15711.2	-16.2479	0.0787884	0.106399	0.0894621	0.10908	0.07331	0.0718634	0.124261	0.170847	0.110472	0.0952799	0.0660075	0.0706746	0.109079	0.0765774	0.102822	0.132896	0.0566057	0.104577	0.080554	0.124838	0.131647	0.0936953	0.115313	0.0256257	0.0421158	0.0203107	0.0333037	0.0356565	0.0326531	0.0343601	0.0286631	0.0329603	0.053608	0.026299	0.046347	0.0106431	0.0418153	0.042794	0.0770746	0.0578382	0.0330422	0.0207351	0.0521541	3.04305
4550	-15722.5	-15706.3	-16.262	0.0853503	0.119898	0.0894621	0.096794	0.0660101	0.0836252	0.135853	0.15118	0.122309	0.10653	0.0761522	0.0884212	0.083358	0.0813094	0.0843885	0.101354	0.0767044	0.0828955	0.0973461	0.123044	0.120844	0.0919351	0.128124	0.0420189	0.0238748	0.0189908	0.0345676	0.041668	0.02283	0.0318102	0.0303016	0.0310644	0.0397307	0.0160397	0.0346336	0.0358045	0.0539076	0.0373184	0.0597256	0.0681258	0.0133901	0.0305745	0.0851912	3.04446
