Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
400	-15726	-15709.6	-16.375	0.0627358	0.101818	0.0909841	0.115498	0.0789185	0.0831179	0.129788	0.15241	0.0926687	0.121827	0.0821582	0.0839623	0.0765169	0.0850416	0.0823818	0.130567	0.0602192	0.0785268	0.103802	0.122232	0.122942	0.0929712	0.145052	0.0299516	0.0457622	0.0294813	0.0195032	0.0410772	0.0869257	0.025763	0.063106	0.0567619	0.0204337	0.0415198	0.0191876	0.0332095	0.0279414	0.0321799	0.0405716	0.0490484	0.0503103	0.0255236	0.0213559	3.05575
410	-15726.4	-15709.3	-17.0563	0.0732422	0.114185	0.0807182	0.104638	0.0778515	0.0744329	0.132431	0.190975	0.105491	0.114512	0.0971749	0.0750581	0.109355	0.0836082	0.102588	0.130992	0.0558348	0.078669	0.097072	0.114752	0.107328	0.103493	0.155069	0.0364305	0.0427354	0.0278616	0.0336822	0.0149834	0.0635193	0.0259731	0.0797791	0.0519526	0.0274833	0.0444836	0.0237342	0.0524509	0.0212031	0.033246	0.0380568	0.0295934	0.048376	0.0247416	0.0241246	3.12388
420	-15724.9	-15708.4	-16.5233	0.0907375	0.128737	0.0749545	0.115841	0.077513	0.0775907	0.132431	0.159024	0.113771	0.112577	0.0958629	0.0674476	0.0900408	0.0659845	0.0878682	0.123306	0.0619654	0.0806285	0.0857737	0.116999	0.116413	0.0966872	0.114462	0.0311893	0.0666562	0.0206307	0.0266038	0.0325488	0.0765104	0.0384235	0.0594919	0.0602344	0.038042	0.0455265	0.0197106	0.0344101	0.011839	0.032356	0.0289527	0.0466514	0.0510659	0.0296473	0.0334807	3.07059
430	-15732.3	-15716.7	-15.6615	0.0617845	0.115416	0.099282	0.0944422	0.0598415	0.0806721	0.122403	0.154957	0.0964685	0.111711	0.0880556	0.0679207	0.0901033	0.0765352	0.1104	0.114504	0.0505376	0.0770136	0.0857737	0.109584	0.131103	0.114508	0.140815	0.0318211	0.0345647	0.0181375	0.0314247	0.0220181	0.0695393	0.0295432	0.0749331	0.0610999	0.0557801	0.0275878	0.0217809	0.0317035	0.02202	0.0147726	0.0296228	0.0507626	0.0466741	0.02934	0.0274502	2.98441
440	-15729.9	-15712.7	-17.2223	0.0883203	0.113655	0.106134	0.0944422	0.0916803	0.103755	0.104429	0.154957	0.102385	0.105848	0.0723655	0.0904323	0.111587	0.0833881	0.0997683	0.117328	0.0657706	0.0915966	0.0931405	0.118746	0.131942	0.114508	0.140815	0.055019	0.0532331	0.0326129	0.0266524	0.0264782	0.0722662	0.0339759	0.0729637	0.0610999	0.0269879	0.0251955	0.0126286	0.0300717	0.00895549	0.016737	0.0329567	0.0466618	0.0466771	0.034895	0.0274221	3.14048
450	-15729.6	-15713.7	-15.8883	0.084745	0.1115	0.0759004	0.0933027	0.0780134	0.0809742	0.106428	0.166632	0.101229	0.105848	0.0713283	0.0793368	0.0837397	0.078145	0.0968176	0.138584	0.056596	0.0855426	0.0991513	0.118746	0.107754	0.0847912	0.119645	0.0461136	0.03967	0.0194228	0.0347753	0.0201412	0.0980571	0.0332743	0.0606946	0.0575788	0.0180788	0.045035	0.0225239	0.0431482	0.00637759	0.0282227	0.0443535	0.0592316	0.0505978	0.0303797	0.0246548	3.00708
460	-15721	-15704.8	-16.1646	0.073474	0.123888	0.0963751	0.100655	0.0782115	0.0915133	0.10335	0.148247	0.113545	0.11405	0.0828399	0.0654847	0.100635	0.078145	0.0931986	0.128254	0.0704863	0.0951503	0.0852133	0.129931	0.122408	0.105533	0.148946	0.0404455	0.0460225	0.0272528	0.0241822	0.0242279	0.0682882	0.0370631	0.0695315	0.0533007	0.0396888	0.035326	0.0196105	0.0259908	0.00776497	0.029239	0.019513	0.0352352	0.0327384	0.0237332	0.0260209	3.03471
470	-15718.9	-15703.3	-15.6889	0.0815851	0.11802	0.0987976	0.0967168	0.0790272	0.0807526	0.121364	0.144059	0.118733	0.104628	0.0724212	0.077327	0.0970276	0.0783902	0.0784771	0.145847	0.0869049	0.0743251	0.0935156	0.118734	0.106546	0.101108	0.109874	0.036746	0.0490538	0.0300432	0.0245874	0.0307765	0.0663965	0.0314846	0.0680653	0.0560948	0.0231531	0.0265426	0.0234218	0.0342806	0.0129359	0.0216769	0.0285109	0.0456851	0.050605	0.0208648	0.0220429	2.98715
480	-15725.2	-15709.5	-15.6754	0.0856892	0.121966	0.0768608	0.0967168	0.0791487	0.0730395	0.12614	0.150464	0.108147	0.126847	0.0569292	0.0732769	0.109542	0.0725893	0.0838544	0.111791	0.0570205	0.0834659	0.0893153	0.104515	0.124462	0.0892776	0.145284	0.0394236	0.042923	0.0378876	0.0161201	0.0304202	0.0691749	0.0146538	0.0701126	0.0612632	0.0383518	0.0436945	0.0260009	0.0342617	0.00394487	0.0228109	0.0256412	0.0448183	0.0490776	0.0316657	0.0372025	2.98579
490	-15725.6	-15709.4	-16.2388	0.0826624	0.122303	0.0805848	0.0881128	0.0791487	0.0790639	0.108925	0.155505	0.109056	0.120753	0.0703724	0.0885052	0.0976597	0.0926379	0.0900711	0.128439	0.0591681	0.0738964	0.107303	0.126677	0.115848	0.102838	0.1156	0.03644	0.0534476	0.0227595	0.0127293	0.0275781	0.0715126	0.0126777	0.074564	0.061685	0.0409143	0.0464586	0.0339179	0.0365752	0.00569699	0.0282976	0.0238035	0.0534777	0.0435963	0.0298629	0.0310117	3.04214
500	-15728.6	-15711.9	-16.6723	0.0756964	0.116753	0.094317	0.103417	0.0644131	0.0928359	0.108452	0.159897	0.133599	0.0980423	0.0942059	0.0804049	0.0807405	0.0736819	0.0931896	0.149229	0.0533007	0.0791694	0.0951391	0.119964	0.124532	0.102013	0.129519	0.0406011	0.0587501	0.0305801	0.0236183	0.0385275	0.0512749	0.0297026	0.0747224	0.0676092	0.0433636	0.040936	0.0205824	0.0289529	0.0168062	0.0246224	0.0148537	0.0467928	0.042989	0.0347027	0.0329799	3.08548
510	-15726.8	-15711.4	-15.436	0.0878981	0.110047	0.101482	0.0889008	0.0784535	0.0722626	0.116515	0.142294	0.133599	0.101223	0.0826881	0.0742641	0.105959	0.0626937	0.0853418	0.124033	0.0552542	0.0751802	0.0914258	0.122671	0.103456	0.0972359	0.13611	0.0510965	0.031659	0.0217738	0.0227916	0.0333938	0.0557011	0.0316044	0.0848406	0.0499197	0.0465204	0.0367991	0.0265412	0.024891	0.00707428	0.0163853	0.0303904	0.0382014	0.0453208	0.0369519	0.0210108	2.96186
520	-15728.3	-15712.5	-15.7257	0.0734005	0.108368	0.0789013	0.0922545	0.0809239	0.0821409	0.112798	0.156491	0.0935838	0.112911	0.0737687	0.0742047	0.106778	0.109805	0.0995041	0.124033	0.0649664	0.0709845	0.0826828	0.120368	0.102901	0.108088	0.142784	0.0449437	0.0383037	0.0106451	0.0221148	0.0297979	0.0546266	0.0307404	0.0749699	0.04502	0.0239265	0.042315	0.0324072	0.0344943	0.00913724	0.0326714	0.0287671	0.0384527	0.0529966	0.0358657	0.0359833	2.99082
530	-15727.6	-15711.1	-16.436	0.0967238	0.114898	0.0837208	0.0916543	0.084133	0.0736287	0.122914	0.180871	0.130792	0.109194	0.0504183	0.0911578	0.10774	0.0689564	0.108059	0.14252	0.0699825	0.0641094	0.0825491	0.130437	0.121145	0.0918988	0.116106	0.049337	0.0453776	0.012678	0.0340072	0.0145251	0.068409	0.0323179	0.0685936	0.0501738	0.0314072	0.0339807	0.0286451	0.0363636	0.0133729	0.0326714	0.0306373	0.0351155	0.0512959	0.0309117	0.0284199	3.06185
540	-15722.7	-15707.7	-15.0686	0.0803043	0.102759	0.0819794	0.0926212	0.0687783	0.0773505	0.13841	0.156298	0.115151	0.113519	0.059385	0.0713601	0.0904115	0.0842019	0.0906477	0.141075	0.0573337	0.0626807	0.0988509	0.125858	0.101642	0.0931892	0.157533	0.0341	0.0433273	0.0209542	0.0261356	0.02619	0.0602457	0.0278091	0.0568864	0.0711744	0.0213862	0.0367641	0.0212283	0.035859	0.0127907	0.0221566	0.025767	0.0507882	0.0403867	0.0126491	0.0171753	2.92511
550	-15723.2	-15707.4	-15.8329	0.0748094	0.100003	0.0729618	0.112187	0.0710941	0.0842457	0.114477	0.194003	0.115151	0.0967374	0.075227	0.0748609	0.0953157	0.0737699	0.106552	0.144299	0.0723799	0.0708036	0.0911234	0.1304	0.107704	0.0887683	0.15605	0.0360606	0.0309103	0.0140765	0.0148792	0.02457	0.0521168	0.0343013	0.0834014	0.0583887	0.0231417	0.0486133	0.018039	0.0270758	0.0123627	0.0205258	0.0321166	0.0418331	0.0494979	0.0288963	0.0278094	3.00154
560	-15725.6	-15708.4	-17.2043	0.0770573	0.111639	0.0971279	0.118261	0.0696202	0.0716763	0.13588	0.166778	0.0981447	0.116439	0.0794962	0.0663233	0.100006	0.0771896	0.0963052	0.161339	0.052307	0.0852069	0.0974318	0.119441	0.114396	0.10021	0.155181	0.0511642	0.0451189	0.00787212	0.0310202	0.0333431	0.0537721	0.0431471	0.0766667	0.0489237	0.0397931	0.038938	0.0218875	0.0382642	0.0249283	0.0245401	0.0390843	0.0453496	0.0398814	0.0397509	0.0277791	3.13868
570	-15733.6	-15717.5	-16.1425	0.0800443	0.0974188	0.0811987	0.118751	0.0742944	0.0684236	0.113907	0.167972	0.105517	0.136637	0.0800726	0.0647669	0.0947724	0.0876429	0.0983294	0.144458	0.0687396	0.0962917	0.0910053	0.103313	0.125757	0.0896584	0.149551	0.0383806	0.04311	0.017756	0.0473412	0.0228364	0.0807668	0.0268851	0.0465336	0.0645718	0.034858	0.0338708	0.0178768	0.0264945	0.0156706	0.0206629	0.0325061	0.0442141	0.0265535	0.0319928	0.0210957	3.0325
580	-15726.4	-15710	-16.3653	0.0628173	0.100685	0.0821171	0.112596	0.0733867	0.0829406	0.116302	0.156568	0.10899	0.115214	0.088982	0.0942742	0.109723	0.102382	0.0883797	0.129955	0.0470058	0.0676256	0.104417	0.128491	0.141628	0.10331	0.154673	0.0311904	0.0389445	0.0185245	0.0203352	0.0257217	0.0737597	0.0204832	0.070758	0.0541087	0.0289239	0.0399787	0.0242045	0.0351128	0.0212742	0.0222787	0.032095	0.0343979	0.0317945	0.0214406	0.0369905	3.05478
590	-15721.6	-15705.4	-16.186	0.0862786	0.110662	0.070826	0.122559	0.0852795	0.0715508	0.103174	0.16104	0.120379	0.118697	0.0748327	0.0871	0.0966672	0.0871276	0.0952781	0.124363	0.0471792	0.0676699	0.0974694	0.114984	0.120233	0.103064	0.137927	0.0224308	0.0457593	0.0311863	0.0375005	0.0250539	0.0790692	0.0264077	0.0764936	0.0633373	0.0226376	0.0303465	0.0283568	0.0316723	0.0179713	0.02067	0.0255585	0.0583803	0.0312282	0.0261181	0.0323357	3.03686
600	-15722.5	-15705.7	-16.8217	0.100391	0.0924374	0.0943596	0.0953044	0.0777038	0.0774669	0.119952	0.178183	0.111328	0.12027	0.0665614	0.0943436	0.103411	0.0825436	0.0905291	0.124363	0.058977	0.080034	0.116893	0.108936	0.120233	0.0957077	0.16044	0.044834	0.0593322	0.0296285	0.0324217	0.0206103	0.0598444	0.0252646	0.0850464	0.0650939	0.0313806	0.033487	0.0194565	0.0292359	0.0111523	0.0137498	0.0194103	0.0469838	0.0512325	0.0313001	0.0205843	3.10042
610	-15725	-15707.9	-17.0263	0.0744103	0.112626	0.077994	0.11033	0.0820378	0.086917	0.119232	0.146044	0.127452	0.120635	0.0742702	0.0667586	0.115981	0.0752353	0.0937404	0.117698	0.0644298	0.0959557	0.11293	0.11039	0.135125	0.111465	0.162228	0.0316413	0.0489732	0.0221051	0.0290573	0.0339097	0.0860031	0.0208508	0.0723593	0.0547338	0.0244885	0.0376892	0.0272648	0.0275286	0.0227754	0.0172799	0.020662	0.0472196	0.0393209	0.0319823	0.0311549	3.12088
620	-15722.5	-15706.2	-16.2795	0.0673762	0.118588	0.0944612	0.118234	0.0918985	0.0714192	0.12513	0.159004	0.0907032	0.123661	0.0734822	0.0875387	0.10468	0.0678431	0.105352	0.122246	0.0597549	0.0873331	0.102445	0.131755	0.121844	0.0893452	0.137346	0.0347305	0.0399265	0.0210048	0.0142023	0.0252908	0.0556404	0.0450909	0.0669853	0.057304	0.0227996	0.0364438	0.024641	0.0420424	0.0160044	0.0211629	0.0368439	0.0393962	0.0422987	0.0261423	0.0268172	3.04621
630	-15732.7	-15716	-16.7151	0.0790152	0.128908	0.101794	0.116883	0.0707616	0.085136	0.131731	0.143995	0.119917	0.147389	0.0756057	0.0768845	0.10199	0.105668	0.0890644	0.112149	0.0599078	0.0706992	0.102445	0.115075	0.107166	0.0887699	0.117896	0.0370979	0.0444585	0.0243973	0.0302529	0.0188646	0.0414782	0.019691	0.0670191	0.075304	0.0378393	0.0382417	0.0308221	0.0351973	0.0191692	0.0171208	0.0296336	0.0516398	0.0648543	0.0259903	0.0318402	3.08976
640	-15727.5	-15711.1	-16.3766	0.0790152	0.109417	0.0864532	0.0996487	0.0862574	0.0788272	0.111716	0.143995	0.129488	0.114509	0.0782399	0.0943381	0.0913776	0.0767633	0.090436	0.127453	0.0845159	0.0571659	0.109912	0.132817	0.104303	0.100743	0.123433	0.0336734	0.0457588	0.0391278	0.0229418	0.0357921	0.0601338	0.0225244	0.0742057	0.0396848	0.0347303	0.0276783	0.0155963	0.0452553	0.0139935	0.031749	0.0259546	0.0619056	0.0623398	0.0310797	0.0209627	3.05591
650	-15726.6	-15710.5	-16.0818	0.06302	0.0964959	0.0888391	0.115105	0.0669457	0.0783329	0.124874	0.163439	0.111352	0.114165	0.0620955	0.0833747	0.0855163	0.0749057	0.0875311	0.127453	0.0553515	0.0949582	0.107767	0.137792	0.151869	0.100743	0.123433	0.0353151	0.0475178	0.0240575	0.0286439	0.0354116	0.0375569	0.0265496	0.0676538	0.0441425	0.0439257	0.0337388	0.0298263	0.0302309	0.0133243	0.0313648	0.0287484	0.0588351	0.0389367	0.0264018	0.0288958	3.02643
660	-15722.5	-15706.2	-16.2263	0.0973491	0.110733	0.0850787	0.115105	0.0804964	0.0760081	0.108304	0.163439	0.118562	0.11492	0.0791562	0.0805642	0.0934518	0.0955859	0.0848213	0.131531	0.0627509	0.0868609	0.101372	0.10487	0.0971913	0.09125	0.123565	0.0316138	0.0537232	0.0233947	0.0223598	0.0310304	0.0590375	0.02355	0.0729574	0.0484125	0.0389663	0.0204416	0.0185236	0.0411474	0.0200788	0.0236132	0.0335194	0.060291	0.0411157	0.0329428	0.0412041	3.04089
670	-15732.9	-15715.9	-17.0536	0.0844931	0.117137	0.115384	0.10148	0.0755255	0.0872192	0.122781	0.168303	0.0867371	0.102396	0.074191	0.0805642	0.0912385	0.0802614	0.095869	0.131698	0.0627509	0.0819687	0.135287	0.103255	0.128262	0.105365	0.137057	0.0369377	0.0441028	0.0331033	0.0299588	0.0243803	0.0808605	0.0179701	0.0803218	0.05537	0.0402916	0.0125284	0.0347143	0.0355589	0.0079223	0.0211451	0.0360792	0.0490222	0.0453327	0.0405864	0.0281998	3.12361
680	-15725.8	-15709	-16.7679	0.0881678	0.117974	0.0849395	0.0941745	0.091393	0.0993429	0.117324	0.155251	0.0931972	0.129513	0.0591996	0.0796115	0.101941	0.0759485	0.0926975	0.162035	0.0529196	0.08442	0.104756	0.126376	0.132951	0.0910319	0.128951	0.0397803	0.0341708	0.0312912	0.0158955	0.0268177	0.0555049	0.0245738	0.0727073	0.0643949	0.0317111	0.0375187	0.0320769	0.0344668	0.0167951	0.0365478	0.040463	0.0378732	0.036334	0.0352052	0.0267997	3.09504
690	-15719.2	-15703.3	-15.8672	0.0773713	0.10103	0.0875581	0.104147	0.0760723	0.0660149	0.115189	0.135091	0.104272	0.122338	0.0892711	0.07727	0.106275	0.0759485	0.0772136	0.135497	0.0600683	0.0816504	0.0981952	0.133252	0.11636	0.0786895	0.135888	0.0323582	0.0406392	0.0322307	0.041003	0.0277853	0.048439	0.0334385	0.0697291	0.0689254	0.0265274	0.0361496	0.026994	0.0421156	0.021011	0.0248082	0.0307833	0.0462719	0.0410793	0.0270142	0.0330065	3.00497
700	-15725	-15709	-15.9607	0.0722499	0.119283	0.0709975	0.101116	0.081613	0.0794561	0.115442	0.170684	0.0970884	0.118186	0.0677876	0.0727349	0.0879719	0.0727622	0.104793	0.119732	0.0721903	0.088328	0.0865428	0.108745	0.112824	0.0812082	0.162491	0.057636	0.0391129	0.0189776	0.0196291	0.0269533	0.0599835	0.0163372	0.0894083	0.0648759	0.026933	0.0344103	0.0209788	0.0374492	0.0235902	0.0215483	0.0378026	0.0493712	0.0530584	0.0312951	0.0207447	3.01432
710	-15724.9	-15708.3	-16.6113	0.0969787	0.128573	0.0904848	0.117974	0.0620907	0.0622384	0.132702	0.146868	0.119142	0.123979	0.0782025	0.0850359	0.0908647	0.0905174	0.0993682	0.115876	0.0559626	0.0914171	0.0971267	0.108154	0.114525	0.102984	0.145807	0.0282548	0.0380243	0.0271495	0.0264613	0.0296945	0.0725802	0.0316929	0.0709136	0.04771	0.0416878	0.0271555	0.0283861	0.0374649	0.0180923	0.0198126	0.0218433	0.0517476	0.0313238	0.0424629	0.0300527	3.07938
720	-15727.1	-15711.3	-15.841	0.0919975	0.119521	0.0904848	0.114255	0.0929316	0.0670893	0.101142	0.145308	0.101397	0.104808	0.0755444	0.095795	0.0908647	0.0975314	0.0970111	0.111149	0.0665051	0.0614745	0.0925446	0.108154	0.11835	0.0839838	0.141833	0.0402331	0.0568295	0.0363013	0.0312141	0.0150713	0.0553517	0.0194017	0.0894931	0.0608349	0.0313368	0.0307956	0.0220581	0.0375579	0.0158274	0.0141565	0.0387228	0.0532298	0.0341334	0.0285843	0.021543	3.00235
730	-15734.2	-15718.6	-15.6056	0.0794678	0.107461	0.0887441	0.114255	0.0937185	0.0835512	0.0980385	0.13861	0.14168	0.103819	0.0812591	0.0680063	0.068084	0.0636619	0.0974645	0.121132	0.0643806	0.0651347	0.090979	0.116972	0.12341	0.109363	0.121831	0.0302873	0.045936	0.03632	0.0196954	0.014803	0.067996	0.0182807	0.0740453	0.0635551	0.0350838	0.0263391	0.0288224	0.036843	0.0211407	0.0215152	0.0225649	0.0572578	0.0457925	0.0332369	0.0382787	2.97882
740	-15727.4	-15710.7	-16.6923	0.0890974	0.112651	0.0887441	0.0985289	0.0733964	0.101461	0.0980385	0.142328	0.114069	0.10646	0.0823734	0.0898946	0.111957	0.0662934	0.0985603	0.121132	0.0601019	0.0940995	0.108235	0.117228	0.127151	0.113898	0.147744	0.034282	0.0567464	0.0223909	0.0253171	0.0297351	0.0526313	0.0188432	0.0824914	0.0610846	0.0351179	0.033652	0.0188353	0.0405456	0.0117658	0.0262188	0.0217202	0.0505974	0.0328543	0.0416258	0.0275818	3.08748
750	-15728.1	-15712.1	-16.0343	0.0765799	0.120693	0.0973683	0.0865872	0.0628184	0.0833289	0.122696	0.168619	0.105678	0.0953376	0.0869367	0.0760911	0.089889	0.0695831	0.0914446	0.117956	0.0710699	0.0758022	0.109582	0.140092	0.117654	0.0965747	0.130731	0.0382542	0.0397061	0.0321601	0.015388	0.0396216	0.0624155	0.018137	0.0837629	0.0555771	0.0457378	0.0529687	0.0187726	0.0191719	0.0183764	0.0191656	0.0172485	0.051406	0.0526561	0.0211549	0.0268955	3.02169
760	-15725.3	-15708.9	-16.4216	0.076729	0.135162	0.107247	0.0998101	0.08055	0.0941217	0.114311	0.158667	0.126985	0.0922489	0.0807137	0.0848113	0.096955	0.063052	0.100567	0.117986	0.0632436	0.0930544	0.102197	0.117241	0.106068	0.0965747	0.143329	0.0435611	0.0432836	0.0289192	0.017103	0.0273484	0.0609004	0.0151102	0.0714556	0.0671048	0.0319822	0.0338309	0.0266349	0.0430298	0.0107598	0.0215768	0.0240701	0.0477564	0.0499928	0.0243432	0.0200254	3.06041
770	-15722.9	-15706.6	-16.3	0.080217	0.10419	0.0890362	0.0964682	0.0884676	0.0888891	0.130407	0.175875	0.119335	0.113353	0.0720024	0.0801902	0.0885924	0.0788437	0.080729	0.116657	0.0729148	0.0892911	0.0831139	0.118531	0.117108	0.10804	0.134776	0.038644	0.0415419	0.0405799	0.0267965	0.023059	0.0575341	0.0104377	0.0901095	0.0376253	0.0456874	0.036235	0.0222329	0.0368232	0.0216078	0.0121435	0.0325119	0.0585325	0.0371229	0.02327	0.0287283	3.04825
780	-15732	-15716	-16.0465	0.0913349	0.11661	0.0735103	0.10348	0.0680932	0.0759044	0.104197	0.151042	0.108364	0.0920195	0.0630772	0.0718335	0.0885924	0.0797346	0.0947447	0.110824	0.0771644	0.103536	0.0749782	0.12928	0.128019	0.112341	0.135597	0.044007	0.0464213	0.032923	0.0256997	0.0407385	0.0637605	0.0125804	0.0887571	0.0610178	0.0237417	0.0215815	0.0250302	0.0490633	0.0170487	0.0189413	0.0295249	0.0527763	0.0467672	0.0276611	0.0405823	3.0229
790	-15728.3	-15712.8	-15.4561	0.0653493	0.105318	0.076687	0.106298	0.0688046	0.0697347	0.114815	0.161648	0.101108	0.131181	0.0619971	0.0783976	0.0756018	0.0727959	0.0776538	0.120826	0.0623509	0.0909929	0.0843944	0.110764	0.134291	0.106236	0.150856	0.0550238	0.0419122	0.0382848	0.0262913	0.0389731	0.0612632	0.0116559	0.0861645	0.0545924	0.0304067	0.0210074	0.0269654	0.0272825	0.0148298	0.0183252	0.0209965	0.038249	0.051513	0.0417336	0.0302906	2.96386
800	-15733.1	-15716.4	-16.7218	0.0942611	0.132671	0.105806	0.132537	0.077868	0.0795547	0.127832	0.168556	0.103732	0.0959723	0.0622371	0.075165	0.102147	0.0909874	0.0975459	0.143155	0.0570491	0.0754161	0.0857055	0.134159	0.100553	0.106057	0.161636	0.0343781	0.0336373	0.0331513	0.0262184	0.0232939	0.0455687	0.0117426	0.0926035	0.0442134	0.0375829	0.0345843	0.0162824	0.019139	0.0211301	0.0124701	0.037213	0.0546989	0.0500077	0.0211453	0.0307668	3.09043
810	-15722.8	-15707.2	-15.6437	0.0875027	0.109247	0.0864663	0.100587	0.0606437	0.0878932	0.1086	0.180499	0.103732	0.126774	0.0702167	0.0766406	0.0934852	0.0690417	0.0948895	0.137151	0.0605399	0.0792997	0.0982366	0.136556	0.120302	0.086535	0.141118	0.0449305	0.041651	0.033063	0.0246648	0.0154562	0.0484662	0.00930922	0.0895297	0.0545364	0.0232828	0.0356744	0.0235008	0.0360033	0.0112653	0.0209106	0.0208959	0.0336676	0.028174	0.0429035	0.0287864	2.98263
820	-15725.2	-15709	-16.2202	0.0736269	0.0893452	0.0900317	0.0886701	0.0704884	0.0856414	0.115977	0.163639	0.118599	0.106176	0.0674611	0.0947115	0.112492	0.0843572	0.0945857	0.127663	0.0619109	0.106972	0.0896621	0.135275	0.128496	0.103985	0.130193	0.0294223	0.0426527	0.0244943	0.0195285	0.0145327	0.0761665	0.0150517	0.0737715	0.0649951	0.0384944	0.042949	0.0154877	0.0297472	0.0113094	0.042905	0.0260123	0.0458116	0.043298	0.0233102	0.0203717	3.04027
830	-15725.6	-15708.7	-16.9155	0.0720808	0.119423	0.0778959	0.0943307	0.0704884	0.0747539	0.113581	0.190159	0.104935	0.128739	0.0684383	0.0900834	0.0975343	0.0910494	0.0872985	0.148531	0.0686457	0.0829258	0.0924174	0.135275	0.107606	0.104698	0.134318	0.0595104	0.0481276	0.034954	0.025975	0.0223899	0.0883805	0.0168798	0.0567153	0.0592816	0.0282017	0.027127	0.0131171	0.0305419	0.013577	0.0329543	0.032117	0.0456904	0.054994	0.0357383	0.0283214	3.1098
840	-15721.8	-15705.7	-16.1305	0.0772882	0.122609	0.0947578	0.1019	0.0691632	0.08176	0.132942	0.153895	0.115333	0.131755	0.0601234	0.0837217	0.0926059	0.0866203	0.0891152	0.122471	0.0531309	0.0833662	0.0924174	0.139066	0.112831	0.0942583	0.149715	0.0464147	0.0507052	0.0365016	0.0275424	0.0195119	0.0544709	0.0152734	0.0535925	0.0426969	0.0342342	0.0273537	0.0131171	0.0426778	0.0203008	0.0222129	0.0274235	0.0534602	0.0440563	0.0409224	0.0179906	3.0313
850	-15726.1	-15710.9	-15.2671	0.0720969	0.0954735	0.0875286	0.12818	0.0724729	0.0684736	0.12151	0.183263	0.124786	0.0994933	0.0724392	0.0640465	0.104354	0.0798928	0.09212	0.122471	0.0484907	0.0631968	0.0898026	0.11518	0.124169	0.0818812	0.142818	0.0400549	0.0456916	0.0259658	0.0268242	0.0344058	0.0584769	0.0103675	0.0685439	0.0604838	0.0329808	0.0422669	0.00868157	0.0260195	0.00952441	0.0281556	0.0255919	0.0402991	0.0420714	0.0363221	0.0280963	2.94496
860	-15729.1	-15711.9	-17.2239	0.0952106	0.10736	0.0977663	0.100217	0.0834386	0.0884192	0.127506	0.154935	0.114521	0.113918	0.0854347	0.0849655	0.100821	0.0945305	0.0848237	0.110348	0.0702997	0.0807595	0.104578	0.131607	0.116013	0.122303	0.136958	0.039847	0.035629	0.0222156	0.0247171	0.035278	0.0659209	0.0229269	0.0694385	0.0704081	0.0182433	0.0426973	0.0250617	0.0292315	0.0250641	0.0178504	0.0259759	0.0285691	0.0564425	0.0342275	0.0441696	3.14065
870	-15720.8	-15705.3	-15.4925	0.0936441	0.10736	0.100841	0.0997737	0.0712794	0.0830585	0.104104	0.154077	0.0986877	0.109923	0.0759832	0.0821457	0.112272	0.0790826	0.089534	0.106814	0.050991	0.0794443	0.0782364	0.108528	0.10569	0.0970643	0.136958	0.04818	0.0500326	0.0384131	0.0367555	0.0299154	0.0552224	0.0313591	0.0643957	0.0472894	0.029777	0.0301282	0.0281864	0.0390839	0.0221124	0.0292572	0.0278198	0.0510896	0.0393986	0.0234394	0.0201552	2.9675
880	-15727.3	-15711.4	-15.913	0.0912841	0.103945	0.0925863	0.0997737	0.0930167	0.0890456	0.142732	0.162781	0.120298	0.102285	0.0580168	0.0900018	0.0827566	0.077432	0.0912938	0.12219	0.0632838	0.069259	0.0781955	0.128308	0.090165	0.113007	0.138083	0.0422546	0.0364342	0.0223964	0.0237585	0.0279297	0.0618629	0.0225545	0.066048	0.0456857	0.0348169	0.0305946	0.0368602	0.032318	0.0104721	0.0328669	0.0409045	0.0423846	0.0381941	0.0281064	0.0333724	3.00956
890	-15723.1	-15707.7	-15.313	0.0795857	0.104238	0.106453	0.0873559	0.0798998	0.0788585	0.133616	0.1813	0.103832	0.103933	0.0639037	0.0816029	0.105921	0.0775883	0.0644202	0.116847	0.0593976	0.0743437	0.0796341	0.119334	0.121559	0.0996975	0.128169	0.0363954	0.0377668	0.0222633	0.0191418	0.0213337	0.0620476	0.0216325	0.0680934	0.0566711	0.0311339	0.0382828	0.0308855	0.0394085	0.0134045	0.0155461	0.0382143	0.050706	0.0534476	0.0175883	0.024102	2.94956
